|id_texto|codigo_steam|nome_jogo|texto_comentario|site
746|89963147|1209460.0|euro_truck_simulator_iberia|"De Portugal não tem nada, muito pouco conteúdo. País demasiado limitado e básico, resumidamente não apostaram em nada sobre Portugal e o que tem para ""oferecer""."|steam
747|89961968|1209460.0|euro_truck_simulator_iberia|prefeito|steam
748|89960623|1209460.0|euro_truck_simulator_iberia|this are insane! im from portugal and the map is very simular!!! GJ SCS, a little small detail is missing on iberia dlc especially to portugal, doesn't have holes in the road, but overall it's amazing, thank you!!!|steam
749|89959285|1209460.0|euro_truck_simulator_iberia|"Finalmente! Portugal e Espanha ja estao de forma oficial no Euro Truck Simulator.
Como todas as DLCs do jogo teem um grande nivel de detalhe e imensos de KM's mais apra percorrer, agora tambem na Peninsula Iberica, e posso comfirmar que esta bastante fiel á realidade pois existem Scut's em Portugal ahah

Recomendado como todas as DLC's deste jogo, parabens SCS."|steam
750|89958970|1209460.0|euro_truck_simulator_iberia|Super espetacular|steam
751|89955947|1209460.0|euro_truck_simulator_iberia|Omg ainda não acredito. Agora e que vou colar Parabéns siga siga|steam
752|217240055|1244460.0|jurassic_world_evolution_dois|peak|steam
753|216299603|1244460.0|jurassic_world_evolution_dois|top|steam
754|214593892|1244460.0|jurassic_world_evolution_dois|"Então, primeiro vou falar da parte boa do jogo, depois falo da parte má, no geral este jogo é bom para quem curte a franquia e dinossauros.

A parte boa, quem gosta de dinossauros no geral e de construção e gerenciamento vai amar deste jogo, principalmente quem gosta da franquia, pois tem vários dinos, personagens, mapas e construções dos filmes, e também a parte de gerenciamento do parque. Eu gostei e recomendo para quem gosta também!

MAS 

Chegou a hora de falar da parte má...
É o seguinte, no inicio este jogo é incrível e é divertido, mas depois de uns meses de jogo o jogo fica entediante, porque já vais ter completado e explorado tudo que o jogo tem a oferecer, os desafios, as campanhas, a teoria do caos, e criado o teu parque dos sonhos no modo livre, então depois o jogo fica chato porque não vais ter mais nada para fazer.
Outra coisa que queria criticar são as lutas dos dinos, assim, É HORRIVEL, não compres o jogo á espera de ver dinossauros a lutar, pois eu vou resumir a luta assim:

-2 dinos encaram-se
-eles ficam a andar ás rodas
-um acerta um golpe(1 mordida ou rabado, SÓ)
-o outro tenta acertar e falha
- um acerta um golpe final e mata o outro

FIM

É só isto, SÓOOOOOO
Mais nada, ainda n joguei o jwe3, mas já vi gameplays, e n fizeram as lutas melhor, continua a mesma coisa, A MESMA, por favor, no terceiro jogo melhorem as lutas, tá horrivel.

RESUMO

Quem curte dinos e a franquia, vai amar este jogo, por uns 5 meses, depois vai esquecer o jogo, n compres á espera de ver dinos á porrada, mas sim de gerenciá-los e cuidar deles, n de os ver a lutar.
Espera uma promoção, 50 euros por isto é um pouco acima do preço, espera estar abaixo de 30 euros.

Gostas de dinos e da franquia? Gostas de gerenciamento de parques? Compra e aproveita"|steam
755|211701793|1244460.0|jurassic_world_evolution_dois|jogo muito bom para fas da franquia e dinossauros|steam
756|210175488|1244460.0|jurassic_world_evolution_dois|bom 👍🏻|steam
757|208039933|1244460.0|jurassic_world_evolution_dois|"on my game it is just the floor that is invisible and i wanna know how to fix
"|steam
758|207847068|1244460.0|jurassic_world_evolution_dois|DINOSAFO BOMBOM|steam
759|203344947|1244460.0|jurassic_world_evolution_dois|"top
"|steam
760|203217762|1244460.0|jurassic_world_evolution_dois|Graficos muito bons e jogabilidade facil de aprender|steam
761|202830123|1244460.0|jurassic_world_evolution_dois|muito top o jogo|steam
762|202716302|1244460.0|jurassic_world_evolution_dois|muito bom e divertido|steam
763|200760232|1244460.0|jurassic_world_evolution_dois|tudo incrivel, recomendo|steam
764|200167325|1244460.0|jurassic_world_evolution_dois|Um jogo bem estruturado, ambientado e criativo, com uma temática interessante e que estimula a inteligência construtiva do jogador, para além do seu conhecimento jurássico. Recomendo bastante.|steam
765|200161092|1244460.0|jurassic_world_evolution_dois|10/10 o melhor deste estilo|steam
766|199951986|1244460.0|jurassic_world_evolution_dois|good enough|steam
767|199900704|1244460.0|jurassic_world_evolution_dois|O jogo muito bom para jogar|steam
768|199871393|1244460.0|jurassic_world_evolution_dois|top|steam
769|199759597|1244460.0|jurassic_world_evolution_dois|Muito bom como jogo de construir o próprio parque de dinossauros.|steam
770|199737364|1244460.0|jurassic_world_evolution_dois|incrivelmente viciante de bom|steam
771|199625983|1244460.0|jurassic_world_evolution_dois|È um jogo muito fixe e além de te divertires consegues aprender sobre o habitat e os alimentos que cada Dinossauro  come!!!|steam
772|199617030|1244460.0|jurassic_world_evolution_dois|bastante bom para quem gosta da temática e de passar tempo num jogo calmo|steam
773|199567474|1244460.0|jurassic_world_evolution_dois|massaaaaa dms|steam
774|199022547|1244460.0|jurassic_world_evolution_dois|"Really good game, i have a suggestion for jurassic word evolution3: we should have an equal amount of content for the least popular jurassic park movie ""the lost world, jp3"", thanks Frontier! <3"|steam
775|198953923|1244460.0|jurassic_world_evolution_dois|.|steam
776|198548530|1244460.0|jurassic_world_evolution_dois|os gráficos são bons, há o realismo de os dinossauros quererem escapar mais frequentemente caso tenham algum desconforto, há o pânico dos visitantes em caso de fuga. Tudo isso dá mais vontade de jogar.|steam
777|198492771|1244460.0|jurassic_world_evolution_dois|"a quem gosta de dinossauro este jogo e incrivel 

"|steam
778|198458424|1244460.0|jurassic_world_evolution_dois|muito fixe, sobretudo para quem gosta de Sims e de Dinossauros :)|steam
779|197582474|1244460.0|jurassic_world_evolution_dois|"muito top
"|steam
780|196975963|1244460.0|jurassic_world_evolution_dois|"dinosaurs
"|steam
781|193277712|1244460.0|jurassic_world_evolution_dois|jogo viciante|steam
782|192964693|1244460.0|jurassic_world_evolution_dois|"versao premium pouco completa
"|steam
783|192949005|1244460.0|jurassic_world_evolution_dois|,m|steam
784|192928735|1244460.0|jurassic_world_evolution_dois|Eu gostei do Jogo porque eu gosto de dinossauros e este jogo é sobre dinossauros e criar parques e vale a pena comprar porque o Jogo é muito grande e tens medalhas.|steam
785|191556650|1244460.0|jurassic_world_evolution_dois|sigma|steam
786|189168381|1244460.0|jurassic_world_evolution_dois|Não sei o que dizer, porque o jogo é extraordinário|steam
787|188880097|1244460.0|jurassic_world_evolution_dois|JOGO MUITO BOM|steam
788|188220547|1244460.0|jurassic_world_evolution_dois|jogo muito legal animações perfeitas so que podiam colocar para ver os dinossauros quando eles fossem nas arvores de resto esse jogo esta muito legal recomendo muito so podiam adicionar a lagõa natural iria ser muito legal (obrigado por ler e se você que criou o jogo estiver vendo isso por favor adicinem oque eu falei no jurassic world evolution 3 obrigado e tchau!)|steam
789|186314266|1244460.0|jurassic_world_evolution_dois|Muito bom!|steam
790|185721677|1244460.0|jurassic_world_evolution_dois|"otimo
"|steam
791|184120815|1244460.0|jurassic_world_evolution_dois|"Too good
"|steam
792|184042923|1244460.0|jurassic_world_evolution_dois| Jogo incrivel recomendo muito!!!|steam
793|183834341|1244460.0|jurassic_world_evolution_dois|Epa é fixe|steam
794|183549333|1244460.0|jurassic_world_evolution_dois|serca lixo sem nosão quebra atoa ate um dinosauro feaco quebra a seca|steam
795|181535928|1244460.0|jurassic_world_evolution_dois|Waiting for Jurassic 3, I'm tired of seeing dinosaurs without babies, the movements can still be improved in 3, and the advanced artificial intelligence is indispensable in the next game..''|steam
796|181031459|1244460.0|jurassic_world_evolution_dois|Jogo muito bom. Para quem gosta muito desta trilogia recomenso|steam
797|179149742|1244460.0|jurassic_world_evolution_dois|gostei|steam
798|179052720|1244460.0|jurassic_world_evolution_dois|bom|steam
799|178771642|1244460.0|jurassic_world_evolution_dois|"O Jogo tem melhores gráficos e lutas melhores que o original, é muito mais ilimitado mas, ainda sim tem alguns bugs e carateristicas meio estranhas
Nota 8/10"|steam
800|177384135|1244460.0|jurassic_world_evolution_dois|Jogo excelente! Superou o anterior em muitos aspectos. Finalmente adicionaram as criaturas voadoras e aquáticas, embora os aquáticos ainda precisem de melhorias, já que o cercado deles está vazio e sem decoração. Há muitos mapas disponíveis, e todos são maiores do que no jogo anterior, oferecendo mais espaço para exploração. Também incluíram mais animações, que deixam a experiência mais imersiva, além do sistema de caça em grupo, que adiciona uma dinâmica bem legal às batalhas. Recomendo muito!|steam
801|177179132|1244460.0|jurassic_world_evolution_dois|topzao|steam
802|176982964|1244460.0|jurassic_world_evolution_dois|muito bom e viciante|steam
803|175863639|1244460.0|jurassic_world_evolution_dois|.|steam
804|175399157|1244460.0|jurassic_world_evolution_dois|fixe|steam
805|174856017|1244460.0|jurassic_world_evolution_dois|"Um Jogo simplesmente incrível!! 
Principalmente para quem gosta da saga Jurassic World/Park como eu!!"|steam
806|174748258|1244460.0|jurassic_world_evolution_dois|t|steam
807|174589272|1244460.0|jurassic_world_evolution_dois|Play sims with dinossaurs, quite ironic, since this how the first jurassic park started|steam
808|174349303|1244460.0|jurassic_world_evolution_dois|"Para quem gosta de jogos de criar ""parques"" e gosta de dinossauros, este é o jogo indicado."|steam
809|170182567|1244460.0|jurassic_world_evolution_dois|Much better than the first one|steam
810|168608478|1244460.0|jurassic_world_evolution_dois|Escelente jogo, melhor do que o primeiro em certos aspectos, mas um bocado confuso nas pesquisas, o primeiro jogo era mais simples essa parte, agora e preciso cientistas para tudo|steam
811|168513489|1244460.0|jurassic_world_evolution_dois|In terms of graphics, the game is quite beautiful and creates an interesting atmosphere. But I am completely in disagree with the overly positive reviews. After 2 or 3 hours of playing the campaigns, you'll get tired of the same steps and always doing the same thing from the start and having to deal with unnecessary logistics like supplying all the generators. In addition, the management of the park and the people is too simplistic and there is almost no control over finances. The promotional price of €6 for the game, although low for the return it gives, is high.|steam
812|168451492|1244460.0|jurassic_world_evolution_dois|sda|steam
813|166817549|1244460.0|jurassic_world_evolution_dois|Muito fixe o jogo recomendo para quem gosta de dinos e quem viu os filmes|steam
814|166529283|1244460.0|jurassic_world_evolution_dois|..........|steam
815|166122509|1244460.0|jurassic_world_evolution_dois|Jogo muito realista, e muito divertido|steam
816|160530201|1244460.0|jurassic_world_evolution_dois|.-.|steam
817|158546623|1244460.0|jurassic_world_evolution_dois|muito pom|steam
818|158192604|1244460.0|jurassic_world_evolution_dois|Jogo Lindo, delicia, perfeito. Simplesmente construa seu park do seu jeito, coloque os seus dinos e gerencie para ter lucro.|steam
819|156724465|1244460.0|jurassic_world_evolution_dois|é um jogo realista, um jogo que envole logia e divertido|steam
820|155073037|1244460.0|jurassic_world_evolution_dois|fixe|steam
821|154003109|1244460.0|jurassic_world_evolution_dois|gg|steam
822|153804976|1244460.0|jurassic_world_evolution_dois|"gostei mt mas quando foi por modes crashei o jogo
"|steam
823|153537424|1244460.0|jurassic_world_evolution_dois|Muito Imcrivel se tiver dinheiro sobrando compra é muito bom e muito grande deixando jogar mais tempo sem se cansar|steam
824|153241719|1244460.0|jurassic_world_evolution_dois|"O meu jogo têm um bug em que a equipa numero 1 da guarda florestal não consegue fazer a ronda dos ""ranger posts"", aparece apenas a mensagem que pode ter alguma coisa no caminho até lá, coisa que não é pois se eu meter um post a 2 metros do carro aparece a mesma mensagem, e já na equipa numero 2 consegue sempre fazer as rondas que mando as fazer; agradeço que me ajudem"|steam
825|152638503|1244460.0|jurassic_world_evolution_dois|é fixe e tal mas os pacotes sao bue caros|steam
826|148314933|1244460.0|jurassic_world_evolution_dois|"muito bom o game 
"|steam
827|146869567|1244460.0|jurassic_world_evolution_dois|amo muito o jogo|steam
828|146825491|1244460.0|jurassic_world_evolution_dois|TOP|steam
829|146542897|1244460.0|jurassic_world_evolution_dois|"If you like dinos and park management, go for this one <3
In my opinion the best dino park manegement game, it only loses to Jurassic Park Operation Genesis (because of the total island build)."|steam
830|145669698|1244460.0|jurassic_world_evolution_dois|"jogo muito bom é parecido com o planet zoo mas bem melhor claro para que gosta de dinossauros
recomendo"|steam
831|144712167|1244460.0|jurassic_world_evolution_dois|Jogo muito curto se queres que vala a pena jogar compra todas as dlcs|steam
832|144677823|1244460.0|jurassic_world_evolution_dois|Muito bom|steam
833|144597689|1244460.0|jurassic_world_evolution_dois|"FIXE
"|steam
834|144415297|1244460.0|jurassic_world_evolution_dois|Os seus gráficos, a interação das personagens entre si e com o jogador, e a fieldade com os filmes Jurassic, faz com que este jogo seja fantastico para amantes de dinossauro|steam
835|143999208|1244460.0|jurassic_world_evolution_dois|O jogo é muito bom e divertido mas as dlc são a pagar e esse e o ponto fraco|steam
836|143947275|1244460.0|jurassic_world_evolution_dois|História, gráficos, jogabilidade, informações, um verdadeiro aprendizado sobre os Dinos.|steam
837|143717935|1244460.0|jurassic_world_evolution_dois|Muito bom|steam
838|143220445|1244460.0|jurassic_world_evolution_dois|"Você pode ter todo o dinheiro do mundo, mas há algo que jamais poderá comprar: um dinossauro!

Se na lei da selva os mais fortes sobrevivem, então me diga cadê os dinossauros?

R: Tão tudo aqui no Jurassic World Evolution 2."|steam
839|143171486|1244460.0|jurassic_world_evolution_dois|a|steam
840|141915997|1244460.0|jurassic_world_evolution_dois|"O jogo parece ser legal, mas infelizmente possui um bug no som que impossibilita de jogar.
O som de narração do jogo e introdução fica repetindo infinitamente. o que impossibilita de ouvir o som do jogo.
se arrumar esse bug ai daria pra jogar"|steam
841|141788731|1244460.0|jurassic_world_evolution_dois|"e bom
"|steam
842|141455535|1244460.0|jurassic_world_evolution_dois|Pretty good sequel!|steam
843|140121807|1244460.0|jurassic_world_evolution_dois|sim|steam
844|139074333|1244460.0|jurassic_world_evolution_dois|adorei o jogo recomendo aaaaaahhhhhhhhhhhhh|steam
845|138616796|1244460.0|jurassic_world_evolution_dois|Bastante divertido!|steam
846|136956587|1244460.0|jurassic_world_evolution_dois|jogo muito bom|steam
847|136697506|1244460.0|jurassic_world_evolution_dois|jogo super legal,diverso,bonito, bem trabalhado e para conhecer os principais dinossauros.|steam
848|136374388|1244460.0|jurassic_world_evolution_dois|mt bom|steam
849|135687397|1244460.0|jurassic_world_evolution_dois|muito bom melhor que o primeiro jogo os dinossauros estão incríveis|steam
850|131757770|1244460.0|jurassic_world_evolution_dois||steam
851|131149516|1244460.0|jurassic_world_evolution_dois|Joguinho pica|steam
852|216965775|1284190.0|planet_crafter|amazing|steam
853|216171306|1284190.0|planet_crafter|"adorei o jogo,tornava a comprar
"|steam
854|216168353|1284190.0|planet_crafter|Exatamente o que esperava pelo nome do jogo... excelente|steam
855|215927199|1284190.0|planet_crafter|fixe|steam
856|215792526|1284190.0|planet_crafter|The Planet Crafter é um jogo de sobrevivência muito relaxante e viciante, ainda melhor para jogar com amigos. A progressão é satisfatória e ver o planeta ganhar vida aos poucos é incrível. Excelente para quem gosta de exploração e construção sem combate.|steam
857|213734279|1284190.0|planet_crafter|Jogo divertido, no começo e bem devagar , mas a progressão vai deixando cada vez mais viciante|steam
858|212949586|1284190.0|planet_crafter|Jogo simplesmente genial, para quem quer relaxar e perder umas horas jogando sem dar conta do tempo passar...|steam
859|212775652|1284190.0|planet_crafter|Jogo incrível e relaxante, com mecânicas de simulação de terraformação que deixam o jogador sempre maravilhado com as mudanças. Utiliza mudanças de terreno lentas, que revelam áreas escondidas no início do jogo, e transformam paisagens em locais completamente irreconhecíveis.|steam
860|211658295|1284190.0|planet_crafter|bom e relaxante|steam
861|211523044|1284190.0|planet_crafter|NICE GAME|steam
862|210968480|1284190.0|planet_crafter|Nice and chill game|steam
863|210429813|1284190.0|planet_crafter|One of my favourite survival games! This game has alot of potential and I really wanna see what will come on the next updates! I recommend this game to all my friends!|steam
864|209975168|1284190.0|planet_crafter|The Planet Crafter shines with satisfying progression, beautiful visual changes, and a relaxing atmosphere. Transforming a barren world into a thriving ecosystem feels rewarding. Intuitive crafting, enjoyable exploration, and frequent updates make it an engaging choice for players who love creating, discovering, and evolving at their own pace.|steam
865|209674149|1284190.0|planet_crafter|Good Game|steam
866|209568363|1284190.0|planet_crafter|Pretty fun, lots to explore, nice concept.|steam
867|209381541|1284190.0|planet_crafter|Top|steam
868|203406888|1284190.0|planet_crafter|gostei|steam
869|201918244|1284190.0|planet_crafter|I'm obsessed with astronomy, and this is simply the perfect game for me. It's simply one of my favorite games. Do you like astronomy? Planets? Space missions? This is the perfect game for you! Trust me, it's really cool. It's a great mix of industry and Roblox tycoon, but without the pay2win part. It was worth every penny. I recommend it!!!|steam
870|199391484|1284190.0|planet_crafter|Bom jogo para passar o tempo sem stress desnecessário. tem evoluido bem ao longo dos updates|steam
871|199190442|1284190.0|planet_crafter|Good.|steam
872|198673756|1284190.0|planet_crafter|bom jogo para passar bom tempo. divertido e muito bem produzido.|steam
873|198485527|1284190.0|planet_crafter|perfeito|steam
874|198207337|1284190.0|planet_crafter|tip|steam
875|198118713|1284190.0|planet_crafter|Excellent game to chill with the boys :)):):)|steam
876|197639813|1284190.0|planet_crafter|"A relaxing and exciting experience – perfect for two players!

The Planet Crafter truly surprised me in the best way. It’s one of those games that, even with a slow pace, keeps you engaged for hours. The concept is simple yet incredibly immersive: transform a barren, lifeless planet into a habitable world, step by step, by exploring, gathering resources, and building automation.

I played with one other person, and I can confidently say that it’s an excellent game for a team of two. The co-op feels natural and well-paced — there’s always something for each player to do, whether it’s building, exploring, or managing the ecosystem’s development.

It’s also a very inclusive game: no stress, no unnecessary combat, and designed to be accessible for both experienced players and those just looking to relax and explore at their own pace. Everything comes together to create a calm and soothing experience — perfect for unwinding after a long day.

At the same time, as the planet slowly transforms through your efforts, there’s a real sense of excitement. Seeing the sky turn blue for the first time or watching greenery begin to grow where there was only dust is genuinely rewarding. Every bit of visual and gameplay progress feels earned and meaningful.

I highly recommend it to anyone looking for a peaceful, cooperative adventure with a satisfying sense of progression. The Planet Crafter is a true indie gem that deserves more attention."|steam
877|197157737|1284190.0|planet_crafter|"I found this game by chance after playing a couple of different space exploration games, and i have to say it completely hooked me! The pace is excelent, the progression is just right to keep you invested and that you are doing things. I'm still in the middle of the first planet and i already know i'll miss it after i finish the whole game. It's neither too hard nor too easy!
11/10!!"|steam
878|196920506|1284190.0|planet_crafter|Nice and long game ;)|steam
879|196706478|1284190.0|planet_crafter|tematica|steam
880|196551272|1284190.0|planet_crafter|"Dos melhores jogos que já joguei, foi o Paladin youtuber BR que me fez querer jogar.
Recomendo demais este jogo."|steam
881|196540931|1284190.0|planet_crafter|"O que me mais motiva a jogar é, sempre actualizações com coisas fantasticas, novos animais, novos craft´s, novo planeta. 
Tenho sempre nova descoberta a cada vez que jogo."|steam
882|196466397|1284190.0|planet_crafter|"Honestly??? One of the best games i've ever played, balanced, enjoyable, fluent and very fun to replay and try diferent styles of base/layout or the mode you chose to tackle the game

11/10 game"|steam
883|196341090|1284190.0|planet_crafter|Just amazing|steam
884|196202240|1284190.0|planet_crafter|muito demorativo pra zerar|steam
885|195986500|1284190.0|planet_crafter|É um jogo muito viciante.|steam
886|195762724|1284190.0|planet_crafter|This game just keeps getting better and better.|steam
887|195547693|1284190.0|planet_crafter|estou a adorar o jogo, mal comprei à 24 horas e ja tenho 30 jogadas xD|steam
888|195538122|1284190.0|planet_crafter|fantastico|steam
889|195369115|1284190.0|planet_crafter|Excelente jogo. Colorido, divertido e envolvente.|steam
890|191838084|1284190.0|planet_crafter|jogo legal único defeito nele é o mapa, só tem um mapa isso é chato demais, jogo vale mais de 70 conto e só tem um mapa as DLC caro para compra, não facilita para nós|steam
891|191471001|1284190.0|planet_crafter|Jogo muito porreiro para jogar em co-op,o planet craft podia ter sido um bocado maior.|steam
892|189777828|1284190.0|planet_crafter|"Eu geralmente gosto de jogo de sobrevivencia, mas esse me pegou de um jeito q eu ate já esperava.

Entenda, eu gosto de exploração espacial. Sempre foi um tema fascinante pra mim, descobrir novos mundos, flora e fauna... me faz sentir como se estivesse vivendo em um episódio de Star Trek. E esse jogo faz isso e mais. Porque não é só o aspecto de explorar e descobrir.

Eu gosto de comparar com no mans sky, que é outro jogo excelente e eu o adoro. Porém, em no mans sky a gente explora mais mundo, entretanto, com uma vibe mais colonialista. Explorar, coletar recursos para financiar mais exploração.

Em Planet Crafters a gente cria uma relação com o mundo que exploramos. Porque temos um objetivo claro e muito fascinante pra mim: tornar um novo mundo habitável e sustentável. 

No mundo que vivemos, real, essa ideia pode parecer um pouco infantil, visto o estágio em que o nosso mundo está. No entanto, o jogo me deixa sentir essa esperança infantil, que é uma sensação muito bem vinda e refrescante na correria do meu dia a dia.

É um jogo que não dá nem pra dar nota, pq seria um desrespeito. Não é só um jogo bom, é um sopro de esperança."|steam
893|186921393|1284190.0|planet_crafter|It's a very fun game and i would give it a 5 star rating.|steam
894|186567479|1284190.0|planet_crafter|Muito bom|steam
895|185866454|1284190.0|planet_crafter|Great game. Could use some hostile animals after breathable atmosphere is achieved. Other then that, highly recommend it if you want to spend countless hours, with friends or alone, exploring, gathering and building a new planet.|steam
896|185866215|1284190.0|planet_crafter|"Fui player este joo e juro brother kuia bue este mambo porque sta ver que tem outros planetas pa bo enfrentar ku nha mano :D 
props brother andas a comer a tua dama como um dred?"|steam
897|185373143|1284190.0|planet_crafter|Um dos melhores jogos de terraformação na steam tem várias etapas de conseguir vida no planeta. Recomendo muito|steam
898|184307789|1284190.0|planet_crafter|um jogo incrivel e recomendo muito|steam
899|184021287|1284190.0|planet_crafter|"Depois de entender como o jogo funciona torna-se bastante viciante na busca pela constante evolução da terra-formação e desbloqueio de receitas novas.
A exploração neste jogo também é boa  e extremamente necessária, estando escondidos alguns segredos em relação ao planeta.
A nível de construção de bases o jogo é muito completo dando total liberdade ao jogador de fazer a base como assim quiser."|steam
900|183563956|1284190.0|planet_crafter|asmei|steam
901|183381276|1284190.0|planet_crafter|Para quem gosta do espaço, planetas novos e ainda jogos de sobrevivência é um ótimo jogo!|steam
902|182821562|1284190.0|planet_crafter|very noice|steam
903|181960475|1284190.0|planet_crafter|Fps muito baixo mesmo com um i7 de 13 geração e uma 4060.|steam
904|181020967|1284190.0|planet_crafter|Great relaxing indie game. My only complain is the confusing ship exploration. Congrats to the devs, Hope to see more from them. Musk would be pleased :D|steam
905|180818910|1284190.0|planet_crafter|Relaxante|steam
906|180622614|1284190.0|planet_crafter|"GRÁFICOS
🔲 Pixel art
🔲 Roblox
🔲140p
🔲 Aceitável
✅ Bom
🔲Ótimo
🔲The wither III
🔲 Red Dead Redemption II
🔲 Cada pixel foi pintado por Da Vinci

REQUISITOS
🔲Qualquer coisa que conduza energia
🔲 Uma calculadora com 1 pilha
✅Roda em PC Humilde
🔲Um i5 com uma GTX 750TI
🔲 No minímo uma GTX 1660
🔲 Pc com CPU e GPU muito boas
🔲 4xRTX2080TI ligadas numa hidroelétrica

HISTÓRIA
🔲História? que história?
✅ Tem uma história, mas não é um Red Dead Redemption 2
🔲Uma história boa
🔲 Uma história digna de prestar atenção
🔲 História inventada para um teste de português
🔲 Foi escrita por Camões após os Lusíadas

JOGABILIDADE
🔲Uma mão basta 
🔲 Aceitável (4 dedos pra ser específico)
✅ Jogabilidade boa
🔲 Jogabilidade excelente

COMPLEXIDADE
🔲 Jogo do galo é mais difícil
🔲 Fácil de entender
✅Fácil de aprender, difícil de dominar
✅ É daqueles jogos que as pessoas estudam para melhorar
🔲 Precisa de, no mínimo, 2 doutoramentos e 3 faculdades

DIFICULDADE
🔲 Tu escolhes a dificuldade
🔲 O teu cão consegue jogar
🔲 Da pra zerar com uma batata como comando
🔲 Fácil
✅ Normal
🔲 Quase Dark Souls
🔲 Elden Ring
🔲 vais precisar de reflexos instantâneos e 4 mãos

TEMPO DE JOGO
✅ Jogo Multiplayer, joga a vontade
🔲Menos de 1h
🔲 6h
🔲 12h
🔲24h
🔲 48h
🔲 72h
🔲 100h+
✅  Tu começas e o teu neto termina

TRILHA SONORA/ÁUDIO
🔲 É melhor jogar sem som
✅ Aceitável
🔲 Bom
🔲Muito bom
🔲 Perfeita

BUGS
🔲Nunca vi nenhum
🔲 Pequenos bugs
✅ É o que torna o jogo engraçado
✅ Pode ficar irritante
🔲 Pode estragar a gameplay
🔲 Parece até uma lâmpada acesa cheia de mosquitos
🔲 CyberBugs 2077

PÚBLICO
🔲 Crianças
✅ Adolescentes
✅ Adultos
🔲 Moradores do porão da mãe
🔲Tudo e todos

Compensa Comprar?
🔲É GRÁTIS!
🔲Preço justo
🔲 Compra se tiveres dinheiro a sobrar
✅Espera uma promoção
✅ Caro demais
🔲 Melhor comprar outro jogo

REVIEW: O jogo é bom com amigos (pode ficar secante sozinho) tenho 21h neste momento e pretendo platinar o jogo! Eu recomendo bastante mas só se tiver em promoção, é um bocado overpriced tendo em conta de que ainda pode melhorar muito e serem adicionadas muitas mais coisas!"|steam
907|180304262|1284190.0|planet_crafter|com mais de 100 horas podia dar essa dlc de graça ne|steam
908|180216022|1284190.0|planet_crafter|Really good game. In the beginning you think its just a regular craft game, but it actually has a story behind that makes an amazing adventure to play this.|steam
909|180060125|1284190.0|planet_crafter|Nice Game|steam
910|179384384|1284190.0|planet_crafter|muito bom cu|steam
911|177357319|1284190.0|planet_crafter|very good game|steam
912|177187413|1284190.0|planet_crafter|e muito bom o jogo|steam
913|177144996|1284190.0|planet_crafter|The game is ok but the co-op I don't like it at all .....in the end your friends can only play if I'm online.....is more a single player with a option to add a friend to help|steam
914|176854160|1284190.0|planet_crafter|Um excelente jogo|steam
915|175779989|1284190.0|planet_crafter|Muito bom jogo... Recomendo|steam
916|173491910|1284190.0|planet_crafter|"Muitos sitios a explorar, bons graficos, constução pra mim é a melhor parte e acima de tudo tem uma história muito boa.
Valeu a pena o dinheiro gasto, apesar de ainda estar em desenvolvimento eu diverti-me imenso.
Espero pelos proximos updates, coisas novas e lugares diferentes.
Bem haja."|steam
917|172955440|1284190.0|planet_crafter|This game is very good its even better with friends|steam
918|172638558|1284190.0|planet_crafter|Um jogo com um grande potencial, o jogador vai-se surpreendendo à medida que vai explorando as diferentes áreas do mapa. Espero que a empresa continue a actualizar o jogo e vá adicionando mais conteúdo.|steam
919|171116817|1284190.0|planet_crafter|Extremamente viciante e é mais do que um jogo de sobrevivência e construção e recolha de recursos. Ainda não cheguei lá mas sei que há um elemento de mistério. Recomendo.|steam
920|171054641|1284190.0|planet_crafter|Hum Muito bom mano hum recomendo|steam
921|169350344|1284190.0|planet_crafter|The best game all time|steam
